#Exudyn implicit second order time integration sensor output file
#measure Body number = 1
#OutputVariableType = Position
#simulation started = 2025-07-24,04:07:45
#columns contain: time, comma separated sensor values (e.g, x,y,z position coordinates)
#number of sensor values = 3
#Exudyn version = 1.10.0; Python3.13.2; Windows AVX2 FLOAT64
#
0,0,0,-0.3
0.01,7.359673785e-35,5.676844369e-32,-0.2999938378
0.02,1.662006007e-34,5.504576923e-32,-0.2999539002
0.03,2.961757622e-34,5.022875896e-32,-0.2998542318
0.04,1.481078905e-34,5.143999663e-32,-0.2996756979
0.05,5.023666795e-34,2.514299691e-32,-0.2994044712
0.06,4.697259564e-34,1.637299549e-32,-0.2990308437
0.07,2.028645544e-34,1.546701197e-32,-0.2985482957
0.08,2.109799481e-34,1.302780025e-32,-0.2979527674
0.09,6.75463461e-36,2.493439063e-32,-0.2972420897
0.1,7.533071221e-35,2.255669023e-32,-0.2964155412
0.11,-5.430996866e-34,1.785893122e-32,-0.2954735033
0.12,-1.39151587e-33,2.822227824e-32,-0.2944171925
0.13,7.003679077e-35,3.137919977e-32,-0.2932484542
0.14,-7.73795189e-34,8.991837111e-33,-0.2919696027
0.15,9.168335445e-34,9.31339162e-33,-0.2905832988
0.16,2.317292506e-33,5.346393412e-33,-0.2890924557
0.17,3.55841087e-33,9.957356303e-33,-0.2875001677
0.18,4.620626736e-33,-3.401797702e-34,-0.2858096557
0.19,-5.47250931e-34,1.077878027e-32,-0.2840242261
0.2,-3.512477855e-33,9.641335146e-33,-0.2821472402
0.21,-2.644461738e-33,1.279196669e-32,-0.2801820908
0.22,-6.231499439e-34,3.085612315e-33,-0.2781321858
0.23,2.329126019e-33,-1.272887559e-32,-0.2760009351
0.24,-1.784999477e-33,-6.597378493e-33,-0.2737917423
0.25,-2.980463106e-33,1.431504031e-33,-0.2715079976
0.26,-5.812130734e-33,5.251201068e-33,-0.2691530734
0.27,3.0108212e-33,1.924374403e-33,-0.2667303214
0.28,5.182386091e-33,3.370667277e-33,-0.2642430702
0.29,7.795959408e-33,4.416360708e-33,-0.2616946239
0.3,6.309238527e-33,3.08417949e-33,-0.2590882613
0.31,8.219878289e-33,-3.821613679e-33,-0.2564272354
0.32,5.438233864e-33,-1.06493494e-33,-0.2537147729
0.33,6.710339696e-33,-1.661616533e-33,-0.2509540742
0.34,6.911575884e-33,-8.04064289e-33,-0.2481483132
0.35,8.605562458e-33,-1.20661119e-32,-0.2453006376
0.36,9.8039525e-33,-6.471451074e-33,-0.2424141682
0.37,1.015121209e-32,-8.421902026e-33,-0.2394919998
0.38,1.003765858e-32,-6.714263008e-33,-0.2365372003
0.39,7.244554798e-33,-7.632814601e-33,-0.2335528111
0.4,8.427815037e-33,-7.261883978e-33,-0.2305418471
