#Exudyn implicit second order time integration sensor output file
#measure Object number = 15
#OutputVariableType = TorqueLocal
#simulation started = 2025-07-27,12:22:15
#columns contain: time, comma separated sensor values (e.g, x,y,z position coordinates)
#number of sensor values = 1
#Exudyn version = 1.10.0; Python3.13.2; Windows AVX2 FLOAT64
#
0,0
0.02,84.79067678
0.04,70.48759506
0.06,61.62864266
0.08,54.96058279
0.1,42.42363295
0.12,25.6900912
0.14,-86.92742644
0.16,-47.38377274
0.18,-12.21859928
0.2,-9.22586562
0.22,-4.228034816
0.24,-0.3083991882
0.26,-136.0335359
0.28,-147.1884773
0.3,-113.7143069
0.32,-99.50931634
0.34,-67.58113771
0.36,-16.6737794
0.38,153.7251032
0.4,187.2465247
0.42,100.0286953
0.44,79.93684228
0.46,76.42512739
0.48,78.05575391
0.5,79.61538757
0.52,331.2552147
0.54,304.155879
0.56,350.6545045
0.58,506.6416574
0.6,813.0569734
0.62,1262.832464
0.64,408.5310711
0.66,-208.5324641
0.68,-681.7191199
0.7,-728.5033058
0.72,-665.0647624
0.74,-632.8184967
0.76,-490.2285322
0.78,-482.9498311
0.8,-554.0908687
0.82,-588.7921224
0.84,-527.0865326
0.86,-225.7146996
0.88,754.8970176
0.9,1093.697155
0.92,559.696084
0.94,477.6231095
0.96,458.6826721
0.98,445.7993168
1,444.0094121
1.02,-60.1061634
1.04,36.27945307
1.06,41.8402615
1.08,36.96043821
1.1,37.27621953
1.12,37.54122077
1.14,37.48554817
1.16,37.4724458
1.18,37.47894735
1.2,37.47903172
1.22,37.47846949
1.24,37.47855399
1.25,37.47858495
